utt_id,label,total_duration_sec,speech_duration_sec,pause_count,avg_pause_duration_sec,hesitation_ratio,pitch_mean_hz,pitch_std_hz,pitch_range_hz,energy_mean,energy_std,jitter,shimmer,hnr,syllable_rate_per_min,estimated_syllable_count,fluency_score_raw,prosodic_score_raw
054060113,High,2.52,2.112,0,0.0,0.16190476190476188,262.30999979444425,92.06008644073229,285.3753649558617,0.02743767760694027,0.024677254259586334,0.022842427332483106,0.0805171025495908,11.24345752414414,113.64,4,9.0,9.0
054060116,Medium,2.92,2.016,0,0.0,0.3095890410958904,240.1265706255483,84.60755504592031,253.14169069159138,0.01870041899383068,0.018495410680770874,0.023810457763892123,0.0774783523753223,10.927663414888226,119.05,4,8.0,8.0
054060119,High,2.78,2.432,0,0.0,0.12517985611510787,245.2801457342127,76.51730976823396,277.9066813223097,0.027691667899489403,0.024413838982582092,0.010202932462148033,0.06913566923707204,13.975837423073195,98.68,4,9.0,9.0
054060126,Medium,4.406,4.118,0,0.0,0.06536541080344971,238.91070210168982,85.74256873270927,283.4591122599515,0.02463807538151741,0.01916014403104782,0.01949554008505302,0.08457573161725097,11.50693091482122,116.56,8,8.0,8.0
054060139,Medium,5.18,4.32,0,0.0,0.1660231660231659,236.94748995045927,84.82594848346052,293.0101890622332,0.022011704742908478,0.016638221219182014,0.016671293773308116,0.07501085364495225,13.477046309810726,125.0,9,8.0,8.0
054060147,High,4.5,3.872,0,0.0,0.13955555555555557,234.09813562780525,79.32450521726768,276.3024492694248,0.017230870202183723,0.01245968323200941,0.015030190533602201,0.06969956840688885,12.145763962425752,139.46,9,9.0,8.0
054060149,Medium,4.86,3.936,0,0.0,0.19012345679012352,238.1957135988332,76.78291554116028,268.5003229774202,0.02196296863257885,0.01580503024160862,0.014759728526063646,0.07946149315116711,14.438475277135467,167.68,11,8.0,8.0
054060153,High,2.92,2.24,0,0.0,0.23287671232876703,255.42328157261522,77.59992429387633,247.80550354332865,0.019988389685750008,0.01778000220656395,0.01533921341402156,0.08404886378487043,12.748793509413737,133.93,5,9.0,9.0
054060172,High,3.281,2.656,1,0.32,0.19049070405364218,240.25526958108162,86.33195976725072,280.6680115274195,0.014956580474972725,0.015001008287072182,0.02024252186551402,0.08849908810984101,9.28846523130731,112.95,5,9.0,9.0
054060173,High,4.8,4.576,0,0.0,0.04666666666666671,233.3868012848278,69.94128884563511,236.74377110752297,0.017163727432489395,0.01215179730206728,0.021642473639646755,0.09003418961777819,11.548746271518674,131.12,10,9.0,8.0
054280012,High,3.48,2.84,0,0.0,0.18390804597701152,211.43242225226254,72.45267976188454,263.53708772476574,0.0674733817577362,0.05755152925848961,0.023114802215001538,0.10464037786993532,9.59167933265174,126.76,6,9.0,9.0
054280018,High,2.49,1.28,0,0.0,0.48594377510040165,192.32043767904855,75.15871135024983,200.2567125483895,0.03772523254156113,0.04597780108451843,0.03982179752560439,0.0888821493780387,11.20824907268447,187.5,4,9.0,9.0
054280021,High,2.52,1.248,0,0.0,0.5047619047619047,175.65554889023397,95.77568309949461,258.9101784324383,0.04518314450979233,0.0544290766119957,0.026143969285935858,0.09451147206214963,9.418983147830842,192.31,4,9.0,9.0
054280023,High,3.545,2.425,1,0.384,0.31593794076163617,214.6158533248143,84.76749142754927,268.57691823553574,0.05104329064488411,0.050699591636657715,0.02093284460824712,0.10201641730138074,11.157779654440146,148.45,6,9.0,9.0
054280024,High,2.9,2.4,0,0.0,0.1724137931034483,210.49129177444735,81.72631506361034,260.72497212131856,0.05054530128836632,0.045121438801288605,0.01994896418049471,0.09009280320800134,11.212629868073119,125.0,5,9.0,9.0
054280030,Medium,2.86,1.632,0,0.0,0.42937062937062936,170.78459298758247,71.73360905108353,195.01468011548928,0.04164598137140274,0.0469568707048893,0.016958470861286382,0.09524007292727943,7.86157460749132,147.06,4,8.0,8.0
054280040,Medium,4.908,3.712,0,0.0,0.2436837815810921,214.45407679749343,86.01070528339763,276.7354490440151,0.060914818197488785,0.05675686150789261,0.023425104360083257,0.09307416205610476,9.664110558697708,145.47,9,7.0,8.0
054280042,Medium,3.99,2.528,0,0.0,0.36641604010025064,180.7257389569707,92.84574998911194,264.85897414375813,0.050064362585544586,0.05366154760122299,0.027579239007333188,0.09252304024186352,10.661775245957406,166.14,7,8.0,8.0
054280049,Medium,3.317,2.624,0,0.0,0.20892372625866748,189.2588477934235,96.57071702136821,301.4420712025649,0.048615165054798126,0.046297382563352585,0.025854656740656387,0.11511548357334718,7.875794999410739,160.06,7,7.0,8.0
054280053,High,3.026,1.952,0,0.0,0.3549239920687376,203.07607631118609,88.3496594473999,263.7906920431635,0.06181921809911728,0.06915471702814102,0.020203121387801316,0.09523117486466488,11.934531750848691,153.69,5,9.0,8.0
054280057,Medium,5.17,4.096,0,0.0,0.20773694390715663,193.2667357596265,78.04532194730392,241.87353175764204,0.08104238659143448,0.08026567101478577,0.023372256310995883,0.07709149227190541,10.498973957164658,131.84,9,7.0,7.0
054280062,Medium,6.241,5.441,1,0.608,0.1281845858035571,188.36483563473985,77.5700194882483,244.88761599862255,0.04945442080497742,0.046494968235492706,0.022688129925341458,0.09217714040189584,8.892076243907344,121.3,11,7.0,8.0
054280078,Medium,3.35,3.19,0,0.0,0.04776119402985079,209.1845469014257,75.86473818096044,255.01639850794507,0.09135261923074722,0.08245041221380234,0.02229183910627806,0.08213459782655452,12.034111015226417,112.85,6,8.0,8.0
054280109,Medium,3.38,2.752,0,0.0,0.18579881656804736,193.01757047064888,85.92408706447344,247.4661588792814,0.03649600222706795,0.034654922783374786,0.029288999250014946,0.10591882933396088,10.280641710379694,152.62,7,7.0,8.0
054280118,High,3.772,2.784,0,0.0,0.26193001060445387,200.04492363389645,87.45477045019008,270.5615023344369,0.04916483163833618,0.046221714466810226,0.03776500788096914,0.12053294847522181,8.377141222447253,172.41,8,9.0,8.0
054280125,High,2.33,1.248,0,0.0,0.46437768240343347,177.33639429961002,95.13910606275732,278.7493221215977,0.05512017384171486,0.07204059511423111,0.016318073901450476,0.07770257667773053,9.448396919987811,144.23,3,9.0,8.0
054280128,High,3.066,1.984,0,0.0,0.35290280495759946,175.17010843374518,95.04754499881655,289.66408020627614,0.03070656955242157,0.03244030103087425,0.027647535562804925,0.09637642452279489,8.433947152178813,151.21,5,9.0,9.0
054280146,High,2.73,1.952,0,0.0,0.28498168498168497,185.20596655095207,87.95487247737596,259.7888005563325,0.03960439935326576,0.04373183101415634,0.017003906251637092,0.0777972460523034,6.92215683046405,153.69,5,9.0,9.0
054280148,High,3.16,2.016,0,0.0,0.36202531645569624,201.00678540315496,95.43912534887623,281.9140343693002,0.05380001291632652,0.058246757835149765,0.0347744988359988,0.09465740972272645,11.105398841126958,208.33,7,9.0,9.0
054280175,High,2.912,1.696,0,0.0,0.4175824175824176,177.9308404956537,88.12851209543533,270.88995176726394,0.05631449818611145,0.06506556272506714,0.04452712571353808,0.10016073052887085,7.257871812302341,176.89,5,9.0,8.0
054320015,Medium,2.71,1.536,0,0.0,0.433210332103321,224.4189121818425,79.68689289739409,245.34805735444627,0.021175196394324303,0.02014988847076893,0.013442120832778511,0.05378786245087271,15.615962982929327,156.25,4,8.0,8.0
054320019,Medium,3.09,2.24,1,0.288,0.2750809061488672,237.33370362564764,86.4712541847641,298.71911883686187,0.020103348419070244,0.021236151456832886,0.013631859218751487,0.07020750644149294,13.136811568969284,133.93,5,8.0,8.0
054320020,Medium,3.31,2.624,0,0.0,0.20725075528700904,226.5685642529322,80.0209973683219,266.43407532493706,0.01645129732787609,0.014448798261582851,0.015619916167656196,0.06459261776049982,15.032809698742993,137.2,6,8.0,8.0
054320024,Medium,4.98,4.788,0,0.0,0.03855421686746991,241.28815697239514,72.37090329044565,250.81294796455364,0.013876328244805336,0.00947057269513607,0.015301781086842178,0.07525279985131643,12.329665609513894,125.31,10,8.0,8.0
054320037,Medium,4.29,3.072,0,0.0,0.2839160839160839,213.3918424196108,78.39261994259243,251.90300267712269,0.015141121111810207,0.013709977269172668,0.015624760651491496,0.06293614755294989,13.302776026814712,156.25,8,7.0,7.0
054320041,Low,3.002,2.656,1,0.32,0.11525649566955352,222.0967988403834,74.84877296120665,247.51091446673806,0.019949262961745262,0.015152934938669205,0.014035393368834678,0.06338634643841434,12.814204451890111,112.95,5,6.0,6.0
054320058,Medium,3.496,2.72,1,0.256,0.22196796338672764,213.16162924704287,79.43219348497335,252.7653781685877,0.01834007352590561,0.014240247197449207,0.018140003944807023,0.07491280215880804,11.735138901032284,132.35,6,8.0,8.0
054320061,Medium,4.565,3.509,2,0.33599999999999997,0.23132530120481937,228.641412779466,81.66341481416599,278.6181796550971,0.01578296534717083,0.013000882230699062,0.012804093505505069,0.06409157685618042,14.791947761642247,119.69,7,7.0,8.0
054320067,Medium,2.87,2.048,1,0.32,0.286411149825784,245.75714769154854,90.54864616921137,301.98230145203945,0.016911262646317482,0.015194771811366081,0.013215744028332912,0.06890482357385168,11.713013135099166,87.89,3,8.0,8.0
054320073,Medium,2.846,2.846,0,0.0,0.0,245.93037113058938,93.97966827743389,282.32621381234964,0.01362185925245285,0.010619386099278927,0.016121072519945292,0.07547928485033044,9.412810715989913,126.49,6,8.0,8.0
054320076,Medium,3.341,2.368,0,0.0,0.2912301706076026,251.00250105928936,83.13598167541682,300.2572841213536,0.03237862512469292,0.028411557897925377,0.013937714485092928,0.06947779232796983,14.538972191872999,126.69,5,8.0,8.0
054320080,High,3.544,3.04,1,0.288,0.14221218961625282,223.7476226216168,74.24942455470168,254.88264957407878,0.013001465238630772,0.009988773614168167,0.019369032453155646,0.08178608847795596,11.79389363678798,138.16,7,9.0,9.0
054320092,Medium,3.029,2.144,0,0.0,0.29217563552327497,200.58949321677775,79.34990214560187,224.66612066535924,0.014568477869033813,0.012349181808531284,0.014307154461085853,0.10344695648837215,12.486254081971866,167.91,6,7.0,8.0
054320099,Medium,5.2,4.288,1,0.416,0.17538461538461536,222.34663487585306,84.48476153738362,276.17396889942654,0.03084849752485752,0.022149579599499702,0.015500070280985778,0.07724807901710119,10.315145996355533,139.93,10,8.0,8.0
054320100,Medium,3.801,2.752,0,0.0,0.2759800052617733,207.47805737767945,79.56997861879458,255.5570382693844,0.015005690045654774,0.01180462446063757,0.020144871468603043,0.09757469273477198,11.041610687565667,196.22,9,8.0,8.0
054320118,Medium,4.63,3.392,0,0.0,0.2673866090712743,226.74775574369193,82.0032767508511,239.4820815749124,0.030469348654150963,0.026381198316812515,0.02579030171738618,0.09917585140794184,13.809587239555121,176.89,10,7.0,7.0
054320129,Medium,6.35,4.864,1,0.48,0.23401574803149605,216.28937245999677,79.73680930100136,258.5603612031973,0.02710343338549137,0.024382667616009712,0.018312393169829796,0.0677673126688084,12.626065145662839,160.36,13,7.0,7.0
054320136,Medium,3.46,2.4,0,0.0,0.3063583815028902,219.30375273070658,68.52384928350286,232.729022262542,0.013941418379545212,0.011854242533445358,0.014984035994628251,0.07683712718695423,13.738764125959403,150.0,6,8.0,8.0
054320140,Medium,4.031,3.232,0,0.0,0.1982138427189282,229.20705465983244,77.84248850279388,278.5437116275456,0.03152606636285782,0.0241447351872921,0.016489045856702203,0.06271992862565791,15.47459313619445,111.39,6,8.0,8.0
054320149,Medium,4.601,4.0,0,0.0,0.13062377743968703,220.32962376888565,75.71248367335882,237.3494248331581,0.031618013978004456,0.022149119526147842,0.022768178397489815,0.0850496282982121,12.579696874826256,120.0,8,8.0,8.0
055470005,Low,4.04,2.784,0,0.0,0.31089108910891095,202.78500137865646,70.80977871552119,219.82019533220978,0.08046968281269073,0.07588249444961548,0.012846736623320575,0.05258347983812523,17.992547595530944,172.41,8,7.0,6.0
055470009,Medium,2.34,1.28,0,0.0,0.45299145299145294,179.98445096438647,67.60606272861465,182.02366535663919,0.053183771669864655,0.06263959407806396,0.01553836510597559,0.05381804767042388,17.84439226942667,140.62,3,8.0,8.0
055470040,Low,10.28,6.112,5,0.6464000000000001,0.40544747081712057,170.47597510633514,74.23024432967387,181.41825311671556,0.06484608352184296,0.06656451523303986,0.014422756162773503,0.0598515611604487,15.426010604688578,137.43,14,5.0,5.0
055470046,Low,6.42,4.032,2,0.656,0.37196261682242987,165.85430320062036,77.11931796182895,196.55618828214529,0.04370317980647087,0.04743728041648865,0.022728113438125842,0.08337791476575489,11.211839220252024,133.93,9,5.0,5.0
055470047,Low,4.64,3.712,0,0.0,0.1999999999999999,191.30343341574633,57.256010977046174,161.86524826022483,0.06836270540952682,0.050910547375679016,0.015854607375869124,0.0736133548174766,16.813218949136356,177.8,11,7.0,6.0
055470080,Low,5.44,4.48,0,0.0,0.1764705882352941,180.56075997499138,51.26961358872167,131.5886703242858,0.04933245852589607,0.03247910737991333,0.017238728634339368,0.08657948765409466,14.01575172960895,120.54,9,6.0,6.0
055470082,Low,7.14,4.32,2,0.9279999999999999,0.39495798319327724,171.56639165198905,62.5585608294279,160.72769407551743,0.05064097419381142,0.05177272483706474,0.013070517378351066,0.04980004644512842,17.341618181649014,138.89,10,6.0,5.0
055470088,Low,8.37,5.12,3,0.7359999999999999,0.3882915173237753,163.64332673808042,58.81792027231862,155.11644309398753,0.030914874747395515,0.03492804989218712,0.020078136350482813,0.07883657265909051,13.543016850294949,117.19,10,6.0,5.0
055470104,Low,9.49,5.312,4,0.816,0.4402528977871443,169.06274784346357,70.80607376717464,161.95850686500376,0.046247050166130066,0.053340375423431396,0.01652511137446472,0.06787815637510233,14.576784105893012,135.54,12,6.0,5.0
055470105,Low,3.49,2.56,0,0.0,0.2664756446991404,194.41617277407786,63.273518720023944,188.82578471398025,0.06076863408088684,0.04817940667271614,0.01504357305105505,0.06157866565080802,16.228372876720265,164.06,7,7.0,6.0
055470120,Low,7.06,3.68,3,0.9279999999999999,0.4787535410764872,158.91299187533338,63.78834412090115,164.97127491726815,0.039960455149412155,0.049605268985033035,0.01666181236082393,0.08698121980297581,13.220662209338427,130.43,8,5.0,5.0
055470122,Low,7.67,4.672,3,0.64,0.39087353324641466,169.55437552495277,85.29533345855806,206.1611275062441,0.06256095319986343,0.07161948084831238,0.014269850998748296,0.055705958019940716,15.404087022047127,102.74,8,5.0,5.0
055470126,Low,4.95,3.478,2,0.46399999999999997,0.29737373737373735,178.64653400483917,76.0026425695983,183.70704983037143,0.056738562881946564,0.052813898772001266,0.020284072258753113,0.08148860034501468,12.500566356465631,155.26,9,7.0,6.0
055470129,Medium,3.23,2.208,0,0.0,0.3164086687306501,186.9306125172159,71.4563521288868,183.47868247572876,0.07670392841100693,0.06707446277141571,0.014584561372279457,0.06883815447094431,16.741735712948643,163.04,6,8.0,7.0
055470131,Medium,3.11,2.176,0,0.0,0.30032154340836004,173.78433399618626,68.91288698957082,179.99000675585938,0.024729985743761063,0.023596787825226784,0.024801508905907807,0.088048207099924,12.236900880432755,137.87,5,8.0,8.0
055470141,Low,7.63,4.256,2,1.008,0.4422018348623853,165.3833920035359,67.44701535453694,160.0359960354777,0.059800487011671066,0.0639781504869461,0.013985351367004016,0.06007876181164277,16.082651842463616,98.68,7,6.0,6.0
055470152,Low,11.12,5.152,4,1.208,0.5366906474820143,151.99221532026203,64.26237252947591,155.39455719255824,0.04126295819878578,0.05500828102231026,0.015599460928688974,0.07014708897224685,14.43335052099284,116.46,10,5.0,5.0
055470170,Low,4.858,2.784,3,0.44799999999999995,0.4269246603540552,169.84761194864384,62.391064470825405,170.51392527235032,0.05318678542971611,0.05709614232182503,0.013992250207989138,0.06881115641317415,15.330402370869537,150.86,7,6.0,6.0
055470172,Low,4.96,2.976,2,0.56,0.4,178.54372323332788,51.92387737733416,156.53102227865298,0.050475843250751495,0.05423389747738838,0.014877438988513738,0.06269383446734778,15.491433743830934,100.81,5,5.0,5.0
055470175,Medium,2.65,1.76,0,0.0,0.33584905660377357,169.33589118078706,76.49154379149472,173.95808267432648,0.062216952443122864,0.05839095637202263,0.018560430537515115,0.09758180281528323,14.316884592592928,136.36,4,8.0,7.0
060670002,High,3.625,3.136,0,0.0,0.1348965517241379,202.62578659731938,61.85819215574021,206.63157881186777,0.047313474118709564,0.03546927869319916,0.017649474902711924,0.11496713009040571,11.929929326267922,153.06,8,9.0,8.0
060670003,Medium,3.833,3.328,0,0.0,0.13175058700756595,205.46348078518724,45.25942376994806,143.2300184843129,0.04320808872580528,0.028929175809025764,0.016936682016340732,0.1179833745741682,10.535899298915988,126.2,7,8.0,7.0
060670017,High,4.625,3.872,0,0.0,0.16281081081081084,212.85398808446627,63.88576314743824,202.98031367887637,0.07584159821271896,0.058275554329156876,0.015814108157381587,0.10146151879180916,12.179888537666077,154.96,10,9.0,8.0
060670029,Medium,3.6,2.464,0,0.0,0.3155555555555556,201.11923595429548,72.0953236548742,248.80170537344128,0.07019753009080887,0.06297838687896729,0.018587615153718668,0.09115734326890809,9.073482456869304,146.1,6,8.0,8.0
060670035,Medium,4.623,3.872,0,0.0,0.1624486264330522,213.75112210039305,74.15766002210347,217.42841080585046,0.04584159329533577,0.03786313161253929,0.020421292661405067,0.1407793342954556,9.252904297191922,108.47,7,8.0,8.0
060670036,Medium,3.019,2.4,0,0.0,0.20503477972838693,204.26908770109412,76.99202170199851,255.68403670780066,0.0700661838054657,0.059587426483631134,0.021323481093036174,0.0903213512754299,9.111919121206638,125.0,5,8.0,8.0
060670038,High,3.93,2.72,0,0.0,0.30788804071246817,207.17099228063265,69.34617908565208,212.06499975497564,0.06963258981704712,0.06053158640861511,0.012304868546927191,0.0933774607632063,13.041572095049037,176.47,8,9.0,8.0
060670041,High,2.704,2.016,0,0.0,0.25443786982248523,199.8863471957394,59.01688167648629,184.7492533300827,0.06945488601922989,0.05615109205245972,0.01642378876196976,0.11450969828530627,10.093566747742074,178.57,6,9.0,9.0
060670044,Medium,4.26,3.392,0,0.0,0.20375586854460093,206.85346202838136,70.02184685312467,250.7839242457761,0.06757064163684845,0.05327976867556572,0.01922201296278194,0.08789027317792678,11.500173623579817,159.2,9,8.0,8.0
060670049,Medium,3.58,2.72,0,0.0,0.2402234636871508,193.42119334139952,61.47429802547107,195.5871682580301,0.06353358924388885,0.04857823997735977,0.0191127028721476,0.12052650391525052,11.104820644778009,154.41,7,8.0,8.0
060670060,Medium,3.79,3.072,0,0.0,0.18944591029023747,218.27001700500523,70.16723806829103,227.82828020463077,0.0799911692738533,0.06093892455101013,0.0175050344080022,0.10719063103229469,12.050817972608124,156.25,8,8.0,8.0
060670062,High,2.931,2.304,0,0.0,0.21392016376663262,200.38234637721305,64.42154537916953,183.3397374344222,0.057225462049245834,0.05076407268643379,0.02494630323184236,0.11366377124349514,10.744018684786436,104.17,4,9.0,8.0
060670072,Medium,3.66,2.848,0,0.0,0.22185792349726782,213.48989166960635,63.08204556930932,215.2137362730119,0.08595452457666397,0.07059570401906967,0.01427740081598067,0.07753583292162235,11.562551942565094,147.47,7,8.0,8.0
060670075,High,3.205,2.816,0,0.0,0.12137285491419664,198.34020057772216,80.31250427749481,271.61983241775107,0.06161387264728546,0.04834552854299545,0.026454698259947326,0.12026045817694413,7.277811792583156,149.15,7,9.0,8.0
060670080,Medium,4.419,3.488,0,0.0,0.21068114958135317,200.91592291305057,72.3606662622427,228.8600429275304,0.04576864838600159,0.037353601306676865,0.02926849956121186,0.1140881402364983,7.7647357999318665,154.82,9,8.0,8.0
060670094,Medium,4.66,3.584,0,0.0,0.23090128755364808,188.9265195553214,61.767718408307,184.60022537128458,0.060028959065675735,0.05078671872615814,0.013204576666624557,0.09497584047096684,12.666015331684726,133.93,8,8.0,8.0
060670111,Medium,4.301,3.52,1,0.288,0.18158567774936063,201.76025232868363,75.54878284652393,271.3586189477768,0.04234837368130684,0.03864765167236328,0.01820396124370871,0.09913160285096907,8.781617114264758,102.27,6,8.0,8.0
060670140,Medium,2.93,2.112,0,0.0,0.27918088737201363,160.98578191895652,62.947870236672806,187.49906892703945,0.02636733278632164,0.022233806550502777,0.018259425568650154,0.12425892509072521,10.418341596531636,170.45,6,8.0,8.0
060670144,Medium,3.81,3.008,0,0.0,0.210498687664042,190.09468840499292,57.363755754433704,170.15336763911074,0.04630366340279579,0.03234373778104782,0.022088954561522975,0.10102291508357346,11.864899440260265,159.57,8,8.0,8.0
060670149,High,2.475,1.76,0,0.0,0.2888888888888889,186.63319638348057,75.88468277029304,260.3268832103359,0.031021099537611008,0.033345118165016174,0.030088297106513177,0.13660185637473504,9.887153836924,102.27,3,9.0,9.0
060990011,High,2.5,1.6,0,0.0,0.36,123.74568061538847,45.32413717556019,88.68621063061285,0.048968616873025894,0.05106501281261444,0.012113783617654883,0.06999110093984015,14.47802698170757,150.0,4,9.0,9.0
060990014,Medium,4.3,2.784,1,0.384,0.35255813953488374,119.44302025829592,31.160007981203922,75.8227694453217,0.03361298143863678,0.0374920554459095,0.017944213163308135,0.08821212822728537,13.420441170603858,129.31,6,8.0,7.0
060990023,High,2.981,2.016,0,0.0,0.32371687353237166,130.17569289569815,53.93178711860389,156.2045442984901,0.04110623523592949,0.04143793135881424,0.025384267226202694,0.07960463416805794,11.734217662292766,148.81,5,9.0,9.0
060990029,Medium,5.279,3.776,2,0.288,0.2847130138283766,121.56053116746696,41.54711000165899,119.8286314531849,0.04868220537900925,0.041622061282396317,0.018414655412576683,0.09512102437348932,11.820202446766578,158.9,10,8.0,7.0
060990030,Medium,3.35,2.336,0,0.0,0.3026865671641792,129.93972703077986,61.92357401145889,152.8754496117566,0.051074933260679245,0.04728986695408821,0.016286514664487023,0.08974150675815411,10.709283609766155,179.79,7,8.0,8.0
060990034,Medium,4.86,3.008,2,0.46399999999999997,0.38106995884773665,125.49895664430205,48.81072346753979,113.19642964613519,0.038535282015800476,0.04590388387441635,0.013671303949537503,0.08461148463726365,12.273533752825163,159.57,8,7.0,7.0
060990035,Medium,2.88,1.984,0,0.0,0.3111111111111111,122.61813765368328,40.838464862025006,95.09962692910082,0.04405016452074051,0.04180602729320526,0.01334557039328827,0.07730371057250413,13.738675781144996,181.45,6,8.0,7.0
060990039,Medium,2.86,1.888,0,0.0,0.33986013986013985,117.44892899782897,37.99953114969649,62.81116482730705,0.04012209177017212,0.039764732122421265,0.02227413706332526,0.08377115467479734,12.328544782711148,158.9,5,8.0,7.0
060990059,Low,5.13,3.36,2,0.512,0.3450292397660819,120.84393764072742,40.25103183964152,66.90133553637841,0.04115177318453789,0.04458106309175491,0.024371566720145444,0.09935074492157357,11.757882923669497,142.86,8,7.0,6.0
060990078,Medium,3.74,2.496,0,0.0,0.332620320855615,121.11717444939605,47.63925253183747,105.526063467098,0.05025961995124817,0.047406259924173355,0.015583330328135497,0.07801209502446646,12.7053874864956,120.19,5,8.0,7.0
060990083,Medium,3.52,2.336,1,0.32,0.3363636363636364,126.86553520261349,47.83801955607589,136.7373709071892,0.045581474900245667,0.04318775236606598,0.015873197300582162,0.09758422220183718,11.536341429478512,205.48,8,8.0,8.0
060990089,Medium,2.87,1.984,0,0.0,0.30871080139372825,122.00046119028862,25.228607478773704,58.66877922339661,0.046702660620212555,0.04365823417901993,0.018326465094624777,0.08471337765947298,14.544713540790434,181.45,6,9.0,7.0
060990093,Medium,3.57,2.592,1,0.256,0.27394957983193274,128.6272929650573,25.521690001621558,60.830256030182525,0.053480956703424454,0.04449479281902313,0.015159165168326386,0.0677599536349137,17.589312575011707,138.89,6,7.0,7.0
060990117,Medium,4.37,2.912,1,0.416,0.3336384439359268,116.25596473891177,32.49220452865276,65.28252724064419,0.0384904220700264,0.03624287620186806,0.019271713689011535,0.09566900405648186,12.90790907437851,164.84,8,8.0,7.0
060990121,Medium,4.28,3.104,1,0.576,0.27476635514018694,131.69090514090513,58.93734342311384,150.74077778263046,0.04809949919581413,0.04725838825106621,0.017975016384569303,0.07965460467706942,13.891323832944483,115.98,6,7.0,7.0
060990124,Medium,3.36,2.4,0,0.0,0.2857142857142857,121.96403488737562,34.94758537423427,50.98463248304287,0.04746001958847046,0.04471331834793091,0.015106008793695907,0.07984965304033557,14.849944132944456,150.0,6,8.0,8.0
060990129,Medium,3.87,2.592,1,0.448,0.3302325581395349,131.29935492065204,51.199046501879224,155.0961029990156,0.042350225150585175,0.040154121816158295,0.022222261906830076,0.08936590036871063,12.468422972906225,185.19,8,8.0,8.0
060990155,Low,5.15,3.296,2,0.352,0.3600000000000001,129.01560678072417,59.73505745997462,147.12492183515945,0.03646372631192207,0.04113011807203293,0.014514568532540835,0.07136058281471723,15.712785114781132,109.22,6,6.0,6.0
060990168,Medium,3.66,2.688,0,0.0,0.26557377049180325,122.60727429956907,39.24268357800338,55.0279364054862,0.05432164669036865,0.04304994270205498,0.017069252555568966,0.08611641896420033,13.450756694537258,156.25,7,8.0,8.0
060990175,Medium,4.32,3.2,1,0.352,0.25925925925925924,117.32853188417461,18.96443167600139,55.46641212655152,0.03823671117424965,0.031053708866238594,0.01849873284726361,0.07956690028883001,15.263482371580837,150.0,8,7.0,7.0
069020006,Low,5.96,2.848,1,0.736,0.5221476510067115,193.56481386876416,85.31695284890074,242.0764111092986,0.019059792160987854,0.02324027195572853,0.006932858890416705,0.06617219565832026,15.228008478574576,147.47,7,7.0,6.0
069020020,Low,6.36,3.904,1,0.448,0.38616352201257864,172.2054455168444,72.29192131756939,181.17307412575673,0.019050775095820427,0.019412811845541,0.016367935915486673,0.10145377225658694,11.845219807361458,153.69,10,6.0,6.0
069020024,Low,5.32,3.136,1,1.504,0.4105263157894737,187.12879769306423,77.10590085435041,195.01040430232956,0.014186833053827286,0.01465717051178217,0.01708511056972572,0.08926351799432415,13.42650074119823,133.93,7,6.0,6.0
069020037,Low,5.08,2.304,1,1.664,0.5464566929133858,222.5095423199162,69.75974004007485,171.0021642165535,0.014057026244699955,0.017616696655750275,0.011584976671543137,0.08140571920140578,14.707182679799532,130.21,5,7.0,6.0
069020044,Low,8.04,5.28,2,1.072,0.3432835820895521,172.47770727254337,64.91172773607865,174.87295299713378,0.015635298565030098,0.01525923702865839,0.011996314663575869,0.08376487295563009,11.301240172947894,113.64,10,7.0,6.0
069020048,Medium,4.36,1.76,1,1.344,0.5963302752293579,203.10698614623462,68.50216404907145,190.2818174003736,0.010754773393273354,0.016504205763339996,0.009786855445093723,0.10567071120227946,12.393283564193123,136.36,4,7.0,7.0
069020059,Low,3.88,1.184,2,0.768,0.6948453608247422,225.82613013283975,72.62612837919728,258.72346874378303,0.00742371566593647,0.014736496843397617,nan,nan,-0.7542282941325701,202.7,4,0.0,0.0
069020065,Low,5.32,4.8,0,0.0,0.09774436090225572,190.8499998400529,91.72735676415721,285.3906295406903,0.012506479397416115,0.012030240148305893,0.01074210145750084,0.08178512281755938,12.061413177315472,112.5,9,2.0,2.0
069020075,Low,3.8,1.088,2,0.688,0.7136842105263158,241.4637819505925,56.644257745110444,190.79742692959437,0.005499501712620258,0.012489058077335358,nan,nan,0.3359402932799682,165.44,3,0.0,0.0
069020090,Low,7.0,5.472,2,0.41600000000000004,0.21828571428571422,165.7105729471774,65.85688886059138,191.95316265475054,0.05902041122317314,0.04270918667316437,0.007048300054994708,0.08409940306770793,12.110562599252873,142.54,13,5.0,5.0
069020091,Low,7.64,4.096,2,0.576,0.46387434554973817,189.91692569011659,80.6692630464679,217.21918738570508,0.04201722517609596,0.04559608921408653,0.009543900960221934,0.058154497602155526,12.936206206481565,117.19,8,5.0,5.0
069020096,Low,7.0,4.64,2,0.5599999999999999,0.3371428571428572,177.73145703889742,74.25798532981659,217.67495050923773,0.013330157846212387,0.014355018734931946,0.007018224957965203,0.0865031152936161,12.597066127474609,116.38,9,6.0,6.0
069020103,Low,5.96,3.104,1,0.512,0.4791946308724832,198.04148880194944,79.84124110665262,214.00194768236219,0.036045391112565994,0.04079242795705795,0.010367097285779843,0.04838080829912317,16.642325927933896,135.31,7,6.0,5.0
